snr,received_power,noise,fiber_loss,dispersion,average_crosstalk,crosstalk_db,ber,label
8.32436972286857,1.3493474632734365e-09,1.30579948169912e-05,13.117332748388874,111.49732836130543,3.2733857710001256e-07,-39.08625632881497,0.0,0
27.48712503194646,1.564231965769816e-08,5.093523197406804e-06,7.59897888430031,64.59132051655263,2.8670351377693716e-06,-31.306242819852855,0.0,1
12.505639509381318,6.323070389631295e-09,1.7883348763577268e-05,9.52970173943382,81.00246478518747,3.2012904488726733e-06,-25.974293613801574,0.0,1
4.743631512007475,4.502263802737047e-10,1.0222266418692512e-05,15.778092972998094,134.1137902704838,1.2212814701189774e-06,-21.81808167763665,0.0,2
4.267515221128856,2.7811825312371263e-10,8.599969889419329e-06,16.986959524543284,144.38915595861792,5.17597956988504e-08,-47.56262280089659,0.0175,0
23.763560346024324,4.185387329811683e-08,1.3172216394861758e-05,5.269641310848815,44.791951142214934,2.0896079790759077e-07,-58.3289039660859,0.0,0
7.226810449240382,7.100314718489223e-10,1.004939901106038e-05,14.704287153628115,124.986440805839,2.1367741125897998e-06,-19.447306531474617,0.0,2
28.40827268769538,5.8593191910898575e-08,8.505324088528542e-06,5.006994083728843,42.559449711695166,2.048237616593379e-05,-19.517162614473555,0.0,2
36.538946076494575,1.7028845848875482e-08,1.6242496690984461e-06,7.239891039072221,61.53907383211388,3.6541302004897415e-06,-29.703372910104477,0.0,1
30.361784942593562,2.2843807799562895e-08,4.458658227951212e-06,6.758344084898406,57.44592472163645,7.939136491953883e-07,-44.3317165257414,0.0,0
13.722822056697817,1.0531833522039341e-09,6.393519613460397e-06,13.43491252381493,114.1967564524269,1.4471710094088698e-07,-45.41880699615008,0.0,0
-7.645767858571998,3.6502934819469737e-10,1.7474518855777864e-05,19.752221354806228,167.89388151585294,2.1844535115612154e-07,-29.196148389549336,0.23000000000000004,1
29.539713563558433,7.608447513130768e-08,8.56424304596669e-06,4.614787753123274,39.22569590154783,2.2087187942447108e-05,-20.327726025822372,0.0,2
16.271691755510936,3.92326861179487e-09,9.029362675152606e-06,10.732091338393879,91.22277637634795,3.3097617750738198e-06,-23.76903040181307,0.0,2
19.820989111966643,8.990914321952606e-09,9.343345073431176e-06,8.673537879626796,73.72507197682776,3.782144622133405e-06,-26.50576926478259,0.0,1
29.634214736176276,1.689159802347839e-08,4.151359274380356e-06,7.499887971859474,63.749047760805524,6.667124742367327e-07,-44.45724026985307,0.0,0
1.4943899102719747,2.605800514293922e-10,1.0062242905801621e-05,17.98388966210715,152.86306212791075,1.0244774986749294e-06,-20.548084115857762,0.0125,2
5.284971742890506,5.739486975034719e-10,1.1381847890429573e-05,15.044751175882837,127.88038499500414,2.968559692525003e-07,-35.5334682439611,0.0,1
16.5792471595556,1.128872126407479e-08,1.549652974874222e-05,8.460977016047465,71.91830463640346,6.091613622694394e-07,-43.51777192130103,0.0,0
10.826088478099521,1.2709913286929214e-09,9.609753690824946e-06,13.142651608418536,111.71253867155757,1.012724086666548e-06,-29.29381666686753,0.0,1
26.41555948136088,1.5375764739508013e-08,5.4348699593113645e-06,8.258786962984663,70.19968918536965,1.1613594653046133e-05,-19.203441907438826,0.0,2
20.660268192312007,1.6050341913574487e-08,1.1605042847164327e-05,7.502184452746142,63.7685678483422,1.9503491627183332e-07,-55.04854612592398,0.0,0
-1.8520221961556316,1.5803512259694923e-10,9.621118748514982e-06,19.521402898555454,165.93192463772138,2.2817552649459262e-08,-49.47502061617279,0.02,0
0.29506391325872877,3.7958533652313066e-10,1.3728809844995854e-05,17.044665362781632,144.87965558364388,1.2184058831396068e-07,-40.25099147559126,0.060000000000000005,0
16.98807006804281,1.7229916774935914e-08,1.8250481158676412e-05,7.200501333063889,61.20426133104306,8.796480980959104e-07,-41.84075239987579,0.0,0
-4.384365484090065,4.5232921540609506e-10,1.8102964238513034e-05,17.724316294676623,150.65668850475132,9.534278143912507e-07,-19.68707707581741,0.11499999999999999,2
12.61462307714857,6.923944940730963e-10,5.717516132516902e-06,14.834558282660248,126.09374540261211,1.1986153879962624e-06,-25.392285520765213,0.0,2
3.4334944728484262,1.584048983501345e-10,6.852690477217569e-06,18.373735583605125,156.17675246064357,9.539553561387625e-08,-39.68377187959953,0.0,0
33.08017535335296,4.869700655242619e-09,1.095038808375888e-06,10.19965796443257,86.69709269767685,4.135507526959271e-06,-22.71163982754866,0.0,2
26.156583488163655,1.2249687250027297e-09,1.2431116094081327e-06,13.710130751032246,116.53611138377408,3.1891241062309347e-06,-19.321308671023075,0.0,2
0.29299787272282807,4.741205639439905e-10,1.5397274016221207e-05,16.086168999804624,136.7324364983393,9.608661068059024e-08,-42.93682987041997,0.0,0
34.03590581104844,5.045657094144691e-08,4.0981948437923765e-06,5.2253826298689425,44.41575235388601,1.7021334239944527e-05,-20.495282650107125,0.0,2
12.052229931630421,6.334538676757839e-10,5.922943870995011e-06,15.004616279270827,127.53923837380204,1.3229864365491212e-07,-44.33160500516509,0.0,0
32.4997858426544,5.227491485085593e-08,4.988268623429593e-06,5.222899674972782,44.39464723726864,1.952148669558502e-05,-19.646516541578436,0.0,2
5.050303324292752,1.1156186708929104e-09,1.606762536372301e-05,13.94478743185536,118.53069317077058,2.2411425471780204e-08,-60.78341648387522,0.0,0
2.0756934637789195,7.585556409950192e-10,1.627062332989397e-05,15.657064283410627,133.08504640899034,2.0125249552837202e-06,-19.09216754499868,0.0175,2
14.606480928466768,9.042271893049347e-09,1.724926627368528e-05,8.772747754486405,74.56835591313444,2.217860491634612e-06,-31.23080074194346,0.0,1
14.847945053545468,1.1063740571319012e-09,5.632481951145647e-06,13.452619356131573,114.34726452711837,1.516496638419427e-06,-25.031663593506973,0.0,2
-4.698030677457437,3.390507940077966e-10,1.5783940583636383e-05,18.809142686237575,159.87771283301936,1.6528819628907026e-07,-33.76368802533083,0.175,1
7.307120236796402,9.576361907108438e-11,3.5987423840667864e-06,19.02962766376774,161.7518351420258,6.743823397857721e-07,-20.842226130121425,0.0,2
15.769312745576297,3.315931099192824e-09,9.206207815529733e-06,11.111033848879892,94.44378771547909,1.2922904151559908e-07,-51.63468158051786,0.0,0
17.17375349381925,3.55021501160202e-09,8.077262175367429e-06,11.048390822202775,93.91132198872359,6.957693520256893e-08,-57.48430577719087,0.0,0
15.052340855214283,6.061943814712516e-09,1.309381706872618e-05,9.785388212446238,83.17579980579302,3.765252038580649e-06,-24.71201257650874,0.0,2
4.57291740583849,1.3158794374384803e-09,1.821565792330217e-05,13.50876438524088,114.82449727454748,1.672716677832129e-07,-43.74422282841091,0.0,0
24.492372227318654,1.4844892708142818e-08,6.954892784598617e-06,7.737455178850247,65.7683690202271,5.1919428440816355e-06,-25.91946592555956,0.0,1
19.167212880236956,4.5580324705230996e-10,2.0811255991534642e-06,14.846235313445925,126.19300016429037,3.9052377344623274e-07,-32.87152441774661,0.0,1
2.496565338747167,7.053584961211036e-10,1.570744364999698e-05,14.999142169020525,127.49270843667446,8.987354060175187e-07,-26.074229083385344,0.0,2
17.95095640523591,4.497848155015294e-09,8.161307878667261e-06,10.36941521948669,88.14002936563688,2.2435222410491685e-06,-28.046454857432156,0.0,1
8.717572883943781,2.0264245974968158e-10,4.839976561382624e-06,17.481381803416934,148.59174532904396,7.954670912058878e-08,-43.627270443598476,0.0,0
16.980768436982565,9.473014904735967e-10,4.081333037277562e-06,13.81284772112831,117.40920562959064,1.2087286603471668e-06,-26.633907052076697,0.0,1
-1.4732507190794755,1.5892394284843512e-10,9.567101611074652e-06,19.443076729906227,165.26615220420294,2.7598395624146365e-07,-28.259713096693844,0.035,1
24.129956755998446,3.56916475216698e-08,1.1352767107410795e-05,6.029190061094869,51.248115519306396,8.00758389399084e-06,-26.20186260648719,0.0,2
23.353101520161136,1.0020478070003089e-08,6.70276252145018e-06,8.550958529719109,72.68314750261243,2.510806067315273e-07,-50.94422179803012,0.0,0
10.992089153146887,1.6888784217027497e-09,1.0580778446328867e-05,12.81948574140584,108.96562880194963,3.041967669685314e-06,-20.759148587957217,0.0,2
7.495845211598987,4.4142222537704976e-10,8.024704426395905e-06,15.341667693352258,130.4041753934942,3.555226518649676e-07,-32.96287372169885,0.0,1
20.922345123548943,5.232269428754181e-08,1.957991920288637e-05,5.152912618657801,43.79975725859131,1.3545262338688507e-05,-23.087239233507585,0.0,2
13.96101756435166,5.436091489775534e-09,1.4416011970415731e-05,10.000632908866102,85.00537972536188,7.804922938440698e-07,-38.120551997958096,0.0,1
16.082688924028744,1.3606673964816502e-08,1.6860913554790076e-05,8.133200103569388,69.1322008803398,1.0203547790886528e-05,-19.22676455725359,0.0,2
-1.9519077267944016,2.8318566679611776e-10,1.2668521295051476e-05,18.29569572777192,155.5134136860613,3.898757181748087e-08,-46.79584620835162,0.060000000000000005,0
12.488387257795491,1.440335867499896e-10,2.510939894825206e-06,17.843965214858223,151.67370432629488,4.6582965067815457e-07,-26.36677714770718,0.0,1
21.925533559263002,6.241907632439189e-09,6.218231604563378e-06,9.935875302366249,84.45494007011312,4.198790930278854e-07,-44.40354544538031,0.0,0
1.6479476405645654,2.277449836012545e-10,9.202446656313133e-06,17.871990844128725,151.91192217509416,8.494971346607459e-07,-20.912219579193124,0.0,2
13.08011334658496,3.899329353235657e-09,1.2986753798552902e-05,10.763080499751934,91.48618424789144,3.5302732029328292e-06,-22.85069277032023,0.0,2
4.983795724762949,2.041572384150708e-10,6.6372330298014296e-06,17.94130364646355,152.50108099494014,1.1485429823029216e-06,-19.427034053684405,0.0,2
13.689591178986149,7.407229516439123e-10,5.3108393533750534e-06,13.995259547198728,118.95970615118921,5.610190378308813e-07,-31.745364582981843,0.0,1
35.089427674654246,4.361853317873042e-08,3.4446527314984484e-06,5.221919621858347,44.38631678579594,7.627131747971629e-06,-27.145302097843246,0.0,1
3.67283201968589,1.7633501368350145e-10,7.2110923438725745e-06,17.855999831861222,151.77599857082038,2.6159189306043325e-07,-31.028659475158168,0.0025,1
19.36657518209175,3.03936667148291e-08,1.840336661212807e-05,6.363151023921148,54.08678370332976,2.8665924779610016e-06,-34.385811367947426,0.0,1
0.0936392426649793,4.4761366684123286e-10,1.4549175605284221e-05,16.852413205868544,143.24551224988264,9.090311349610467e-07,-22.82584969676863,0.0225,2
5.322435277312669,5.110200911777166e-10,1.075207831375555e-05,15.456136148273982,131.37715726032886,9.41887775903093e-08,-45.393702562229066,0.0,0
8.559569649406683,7.043111945819118e-10,9.090019750190288e-06,14.374507271513876,122.18331180786794,1.4774994743836864e-07,-42.959548219738565,0.0,0
11.573421266476469,6.238805003353345e-09,1.8905704508087684e-05,10.103262679936904,85.87773277946367,6.213691950594621e-06,-20.28325542039791,0.0,2
12.962505659601751,1.1554394556693294e-09,7.404926038877716e-06,13.322145967889625,113.23824072706182,2.2491853887916612e-07,-42.383115022903716,0.0,0
14.411486695014737,2.9782086011204506e-09,9.684773685271683e-06,11.689707410870128,99.36251299239608,2.9680080957293517e-06,-23.846700459175366,0.0,2
10.093629802725626,3.5517435735711277e-09,1.770151215633218e-05,10.826651740819473,92.02653979696552,9.184033412348614e-08,-54.520387970294664,0.0,0
-1.347215280510369,5.090928508679062e-10,1.6995243539098738e-05,16.261746732469124,138.22484722598756,4.445219464153328e-07,-28.54648460208152,0.06,1
23.954120523624898,1.6156641388951417e-08,7.749302372599103e-06,7.545431783949583,64.13617016357146,5.046407412879136e-06,-26.525660135822086,0.0,1
4.2793601661744045,2.63415983888924e-10,7.998803461574135e-06,16.96373502723408,144.1917477314897,1.0338507592777831e-06,-20.48838800915499,0.0,2
11.389899948841402,1.398817149059432e-09,9.512057694478963e-06,12.279949752455586,104.37957289587249,6.014897294279607e-07,-33.569328170050994,0.0,1
26.889719268457913,5.2279824493004084e-08,1.019210670059235e-05,5.192637004442528,44.13741453776149,2.6644370928740573e-06,-37.45150781866743,0.0,1
28.785692920604635,2.0981269285604276e-09,1.3247432200371895e-06,11.305507173948941,96.096810978566,3.4698282114505976e-07,-40.61042768764914,0.0,0
22.28398100999502,1.1303800791612311e-09,2.3014272304352813e-06,13.176279406359184,111.99837495405305,1.2883925139760226e-06,-26.781164500194045,0.0,1
10.93540977393598,3.2971849998045706e-09,1.4951418244641575e-05,11.51671919752574,97.89211317896878,3.5320482633059166e-06,-22.302903507377373,0.0,2
20.72403940126192,1.2253482763807993e-08,9.742817484682472e-06,8.223228044290373,69.89743837646817,5.479594433234607e-06,-24.38392875049989,0.0,2
0.20707855980951193,3.654324399440131e-10,1.3137289936445092e-05,16.866199661222204,143.36269712038873,8.772211297332179e-07,-22.323476546718915,0.0025,2
-1.644927176993053,4.148820434098363e-10,1.5753070485857368e-05,17.37792957100442,147.71240135353756,1.256127317020363e-07,-39.12992132415505,0.11000000000000001,0
25.989029456970947,4.246122215208007e-08,1.0165423022671559e-05,5.364298394712254,45.596536355054155,3.5358545673072306e-06,-33.8571435218037,0.0,1
5.297514179089617,1.5120059039719749e-09,1.837875078278674e-05,13.062153122305155,111.02830153959381,1.0441204979782612e-06,-28.967517152053194,0.0,1
13.14370160573079,9.18749142006325e-09,1.9452310922098837e-05,9.386966119945356,79.78921201953553,7.347976121366423e-06,-20.868500723303892,0.0,2
24.37846084128043,3.903929546614522e-09,3.3792536146819984e-06,10.920291092300793,92.82247428455673,5.066451244926015e-06,-20.147989638024843,0.0,2
36.5938057096496,4.129034967767983e-08,2.821742837455529e-06,5.681956214727542,48.29662782518411,1.089756204062658e-06,-44.37515817010098,0.0,0
7.42120913403828,1.9090603429629025e-09,1.6632067024710884e-05,12.385886622082,105.280036287697,8.450925764130738e-07,-31.643064216912727,0.0,1
-6.868432444130117,4.600228137410702e-10,1.9697163641272104e-05,18.79837875914429,159.78621945272644,1.793680650455415e-07,-32.72505169713741,0.20750000000000002,1
10.653283122123852,7.164559696098249e-10,7.427814513707366e-06,14.780002498504002,125.63002123728403,2.1758771349636625e-07,-40.63331958806081,0.0,0
-0.48896904770604427,1.6389644946385818e-10,9.099119865197597e-06,19.482680427967438,165.6027836377232,7.616742168147064e-07,-20.103624524609117,0.06,2
21.229555576876045,3.967246969664516e-08,1.7016709302011695e-05,5.185226787515943,44.07442769388552,2.806400994050024e-06,-35.29710257630224,0.0,1
26.909291656471673,1.0366951981372955e-08,4.460506724258059e-06,8.396006279152664,71.36605337279764,4.54712008354841e-07,-45.609918230655765,0.0,0
24.517186693385945,6.535711189737963e-08,1.4513767987587651e-05,4.2806630951311995,36.3856363086152,1.4380487053851734e-05,-23.084645435034524,0.0,2
32.44585970845662,9.82749502739939e-08,6.830663505556535e-06,4.088206172234989,34.74975246399741,3.0413997563619798e-05,-18.5056485215133,0.0,2
18.12369625490142,7.87047243720516e-09,1.0863177370368102e-05,9.0551097509943,76.96843288345156,4.966415618634149e-07,-43.68192680400797,0.0,0
16.782362671004968,2.861422640212293e-09,7.5020577460104435e-06,11.356621501135386,96.5312827596508,1.0617741547246022e-06,-32.608482969448794,0.0,1
24.096106878990327,5.95257518332989e-09,4.336830509957288e-06,9.87393877175427,83.9284795599113,7.419286268060475e-06,-18.351908590570222,0.0,2
3.356779969650735,9.130927962084578e-10,1.7109224045997912e-05,14.683714853003432,124.81157625052919,2.127631411480085e-07,-40.5037337110808,0.0,0
31.210720251589823,6.174674572422566e-08,6.2951996994299185e-06,4.930447105388982,41.90880039580635,2.080460430128533e-05,-19.702173006271416,0.0,2
23.445495366781373,1.6841693345302782e-08,8.254420737136517e-06,7.344810547845329,62.430889656685295,8.283959329918434e-06,-22.073878947405877,0.0,2
11.391489851897589,4.097138036014235e-09,1.658468895722753e-05,10.840241444499672,92.1420522782472,5.753615274604603e-07,-39.566671521146795,0.0,0
27.551839575088025,1.640544152751893e-08,5.182964553818793e-06,7.449911763751134,63.324249991884635,2.674339216459394e-06,-32.16548018229042,0.0,1
17.35279386604237,2.845260331062531e-09,7.081128032312951e-06,11.317549519242677,96.19917091356275,1.9077025620014114e-07,-47.51881054508053,0.0,0
10.427833485531481,5.72565920806879e-10,6.65344869831486e-06,14.724371895439475,125.15716111123555,5.595272349162496e-07,-30.588732971749394,0.0,1
16.24677926644069,1.131936964856911e-09,4.98271352190672e-06,13.222410248114201,112.39048710897072,2.90571117551558e-07,-39.92309325760284,0.0,0
-3.3901480028865887,3.5726812159555323e-10,1.5782431906937002e-05,17.921897803054907,152.3361313259667,8.529028250414269e-07,-20.492875242814623,0.09,2
10.259391951704425,4.658689933495506e-09,1.995438220406736e-05,10.4858538144562,89.12975742287772,7.655837548578711e-07,-37.37065179615858,0.0,1
31.616574826210115,1.2500035929498698e-08,2.755876533843721e-06,7.881008986408853,66.98857638447525,5.59025989732171e-08,-64.63091149608806,0.0,0
18.740750743831157,9.708188326521902e-10,3.443270468464864e-06,13.785889920485966,117.18006432413073,2.7417316567729492e-08,-59.926686126310535,0.0,0
21.865013592583672,1.5886958113676888e-09,3.037289259905601e-06,12.798524130086847,108.7874551057382,5.7193526643768714e-08,-55.95468353097304,0.0,0
19.604887040376365,2.059936931203425e-09,4.534779647966028e-06,12.108903778478101,102.92568211706384,1.239818279404619e-06,-29.885968988805427,0.0,1
20.302635478896672,4.2745586722079816e-08,1.942856578035349e-05,5.175793114034564,43.99424146929379,6.9787327973609665e-06,-27.601844272427524,0.0,1
6.62640801576992,1.0863897208327583e-10,4.256789143793285e-06,18.23465076181562,154.99453147543275,5.46338419913988e-09,-63.272235155340944,0.0,0
1.7258894088726677,1.3265849615969326e-10,7.037577479403427e-06,18.979905669964605,161.32919819469913,8.66834365926319e-07,-18.650884718159308,0.0125,2
18.788905792289757,1.525314807421388e-08,1.380251551610374e-05,7.508385392103953,63.8212758328836,3.878050195732407e-06,-28.4732983524893,0.0,1
32.06981410052207,1.4385457707304392e-08,2.717073760334834e-06,7.614290345457857,64.72146793639179,5.186973872807644e-06,-25.57196671483034,0.0,1
24.02550463154195,1.7083725255676863e-08,8.151742571204505e-06,7.337158737981378,62.36584927284171,3.26610382919873e-08,-70.90007700018586,0.0,0
22.738096398192788,3.0006936682587474e-08,1.2386137734659896e-05,6.093690759161799,51.79637145287529,2.8353290433539655e-06,-34.14643619532818,0.0,1
22.467752050779115,3.93200139440924e-08,1.4418124695302486e-05,5.704466445743316,48.48796478881818,8.05160239535152e-06,-26.208976313370492,0.0,1
15.95949894677339,6.4069507599841195e-09,1.244804425797147e-05,9.757084086031458,82.9352147312674,5.260884170080224e-07,-42.542247278689416,0.0,0
18.291192579060677,4.270252391644527e-09,7.723814207002464e-06,10.520004842628223,89.42004116233988,1.3941832441776689e-06,-32.105556340468546,0.0,1
4.984896873948784,1.4720239637867476e-10,5.7353079484131145e-06,18.558766436272595,157.74951470831707,7.14789440120998e-07,-22.12467611923543,0.0,2
6.006522013904866,3.8189763380262955e-10,8.66418770851621e-06,16.25269355968283,138.14789525730404,8.024382220820527e-08,-45.585218368118056,0.0,0
22.159767213282905,2.376143653371465e-09,3.573497172750402e-06,11.927278740855655,101.38186929727307,1.4715941729273614e-06,-29.170439515696245,0.0,1
9.962339961778953,6.222726094522348e-10,7.192925170828907e-06,14.946055517024025,127.04147189470422,9.068437359872118e-07,-26.710552432741963,0.0,1
18.41427674901839,2.539844481937771e-08,1.8560524825784853e-05,6.595514869986582,56.06187639488594,5.689512564349101e-06,-27.562302916976698,0.0,1
5.71027968556554,5.222207636481734e-10,1.0538110701716157e-05,15.477783130814792,131.56115661192572,1.886721241253255e-08,-59.51555764698114,0.0,0
16.06139779664182,6.5612224855564e-09,1.1677788797792426e-05,9.640319025488125,81.94271171664907,7.32717839998501e-06,-18.907465108562022,0.0,2
21.09919500270156,4.799741984409022e-08,1.889289992895918e-05,5.176191234162845,43.99762549038418,6.290907278703709e-06,-29.361937745458896,0.0,1
32.516408292675635,1.0886108033889499e-08,2.2530097198935237e-06,8.229894345468479,69.95410193648206,4.391421715408263e-07,-46.07704451778567,0.0,0
7.798291671621164,1.7850028093000466e-09,1.5755055896831144e-05,12.335187523987782,104.84909395389614,7.485681324537613e-07,-32.856223393397485,0.0,1
8.576150171257614,2.315321485446543e-09,1.6503360826940844e-05,11.934448975409351,101.44281629097948,2.5711553667070824e-07,-43.42286113674774,0.0,0
1.7732493433163259,1.0998548425375998e-10,6.668492171042861e-06,19.446187794421633,165.29259625258385,2.6539394552799125e-07,-29.014068670536446,0.01,1
-5.500696079810604,3.7456812851721524e-10,1.640716858748842e-05,18.95244933411243,161.09581933995565,9.386396204092927e-07,-17.79863106082441,0.1875,2
3.528701725807202,6.408571137145835e-10,1.3902386431458698e-05,15.059612045375445,128.00670238569128,2.2581620243233195e-07,-37.8796277287044,0.0125,0
-3.758982582807616,2.5213659694370626e-10,1.3138644195390154e-05,19.422382998458804,165.09025548689985,2.020967598691319e-07,-31.70183868906303,0.0975,1
38.02862174333786,7.89703844932086e-08,3.290837181022719e-06,4.437977080136846,37.72280518116318,9.067874333270321e-06,-28.613434610157363,0.0,1
25.067680123179237,7.062640017951833e-08,1.4368696127038038e-05,4.461510771793264,37.92284156024274,9.75971001897696e-06,-27.453320950003054,0.0,1
6.5773499080180535,2.005954599994176e-09,1.8910557002114052e-05,12.344424302710502,104.92760657303927,2.0031742422632165e-07,-44.658385435074486,0.0,0
-0.223587978299873,6.857668324167012e-10,1.852184621469418e-05,15.87961111865192,134.97669450854133,5.905834651839195e-07,-28.595641899206164,0.0225,1
38.166278890440424,7.451918221939274e-08,3.2054145767966897e-06,4.547095181681474,38.65030904429253,1.568504974264544e-06,-44.09398576609169,0.0,0
-1.5566024537476197,5.178132594634929e-10,1.760700280651045e-05,17.05539369883424,144.97084644009104,2.942579775789225e-07,-33.102131001591935,0.05,1
6.01881468322569,5.018938198280643e-10,9.925095389061878e-06,15.703126626156603,133.47657632233114,8.731587316333448e-08,-46.287192487704665,0.0,0
3.9157580669971264,1.3739855633792828e-09,1.9751028637967334e-05,13.486870682711473,114.63840080304752,1.9072637281593308e-07,-42.7406294054792,0.0025,0
-4.437534161151854,4.633261432035586e-10,1.84981277041325e-05,17.65739907310623,150.08789212140294,5.680919564494682e-08,-44.202851550335545,0.11000000000000001,0
18.405424904160334,2.8995056789442956e-10,1.6717412074279184e-06,16.396239652547127,139.36803704665058,9.691039085078618e-07,-23.02941835862906,0.0,2
16.729827685461206,5.038990176687436e-09,1.0093863834111397e-05,9.933792193326838,84.4372336432781,1.5082740173484904e-06,-31.932811918450486,0.0,1
17.198513230564842,1.1052653820422338e-09,4.141661290257675e-06,13.556938893760545,115.23398059696463,2.786614383539823e-06,-19.65863097566934,0.0,2
14.25751106411046,8.838812284556141e-09,1.752208212892041e-05,9.09029498227642,77.26750734934957,2.1372947997291477e-06,-31.496421845531902,0.0,1
25.946538607704465,8.796464059607302e-09,4.607000213338906e-06,8.913954839474778,75.76861613553562,4.4447282655619793e-07,-45.46413702494214,0.0,0
31.640225658472886,3.122978425473439e-08,4.482305983229e-06,5.8254569905600295,49.51638441976025,1.5665030120889803e-06,-39.30227593482576,0.0,0
4.658632403130413,1.1433139238111345e-10,5.24925821894442e-06,18.79850107542607,159.78725914112158,5.176197707135606e-08,-43.708786138416,0.0,0
21.376960428184184,3.207377039900045e-08,1.5077968440300751e-05,5.879050285417195,49.97192742604616,2.4517066133704244e-06,-35.61206584313129,0.0,1
-5.301120255094784,3.293117576965111e-10,1.5783454960059875e-05,19.154690183562078,162.81486656027766,2.836732023149511e-07,-28.346269579115372,0.2125,1
9.25208127576362,1.4891288927245127e-09,1.2533670521863502e-05,13.08121102385359,111.19029370275551,7.686833456678317e-08,-52.38105756066162,0.0,0
11.132952751797427,3.6653440654651426e-09,1.624663916992472e-05,10.979645886579625,93.32699003592681,2.2921928930196368e-08,-67.1393629346924,0.0,0
24.03569286691741,7.962224395079773e-08,1.6838041041677056e-05,4.0253815782857,34.21574341542845,2.0140864056295873e-05,-21.14316171508486,0.0,2
20.80858482880183,2.9479959246066777e-10,1.1976062625106061e-06,16.024361383446415,136.2070717592945,2.2758833181232892e-08,-56.66514915718638,0.0,0
10.692283964315815,2.0538767894825694e-10,3.917954970150589e-06,16.85228250945785,143.24440133039172,2.854458317264894e-08,-52.15720397252823,0.0,0
2.957265526610618,6.130480881068321e-10,1.438268527310715e-05,15.63430898201085,132.89162634709223,6.395449657467021e-08,-49.02004545131724,0.0075,0
5.954957105555363,1.4321851336117396e-09,1.593149989819183e-05,13.486266214241994,114.63326282105696,3.191819108442341e-06,-18.728299622282385,0.0,2
21.768324851099536,1.9364345128866717e-08,1.1238886609784982e-05,6.707727562787634,57.01568428369489,2.15128277740075e-07,-54.38562141962008,0.0,0
7.048162389580103,5.654765047091572e-10,9.557347114504715e-06,15.270280986023018,129.79738838119565,1.9416540770134787e-07,-39.80731345239515,0.0,0
10.266164375729929,3.796711537706058e-10,5.555692510781061e-06,15.93031590111054,135.40768515943958,1.5739103892828513e-07,-40.00653454533545,0.0,0
7.864348241678583,2.090779836332435e-09,1.6799362816066354e-05,12.661477147881108,107.62255575698941,1.0926956613014202e-06,-30.76046575391762,0.0,1
21.8522363317896,5.207358478314248e-10,1.3997616796765667e-06,15.297929543206095,130.03240111725182,1.9575069231778288e-06,-19.802100232176056,0.0,2
